 -7.08350631114234818853 -1.42512840827757192308 -186.73090883100229575575  0.00000000000000000000
 -0.80032110766850317329 -7.70831374121619372630 -186.73090883102366888124  0.00000000000000000000
  5.48286416638209139762 -7.70831372296602168603 -186.73090883101991721560  0.00000000000000000000
 -1.42512834021058676370 5.48286407383629725842 -186.73090883096671177555  0.00000000000000000000
  4.85805698051588130681 5.48286420733490320600 -186.73090883099965253678  0.00000000000000000000
 -7.70831360969068679623 5.48286427633381290292 -186.73090883097628989162  0.00000000000000000000
 -7.70831351349804094752 -7.08350647558962531747 -186.73090883089875546830  0.00000000000000000000
 -7.70831391408636079632 -0.80032110329050187847 -186.73090883094945979792  0.00000000000000000000
 -1.42512847939338160863 -0.80032116843251255300 -186.73090883100755377200  0.00000000000000000000
  4.85805682332817845293 -7.08350644328284673179 -186.73090883101389181320  0.00000000000000000000
 -1.42512850494826515124 -7.08350637107839542495 -186.73090883100718428977  0.00000000000000000000
 -7.08350635703378994634 -7.70831345869352180245 -186.73090883083955304755  0.00000000000000000000
  4.85805680803578621152 -0.80032107996827783758 -186.73090883101116332909  0.00000000000000000000
  5.48286430317705075765 4.85805688823543224686 -186.73090883100309156362  0.00000000000000000000
 -0.80032086404760682807 -1.42512828563699600615 -186.73090883085282598586  0.00000000000000000000
  5.48286418013881871047 -1.42512842467437339522 -186.73090883102221937406  0.00000000000000000000
 -0.80032091542437544529 4.85805692724482174327 -186.73090883094272385279  0.00000000000000000000
 -7.08350638691372846978 4.85805682981940822884 -186.73090883101730241833  0.00000000000000000000
