  7.70627733723578423053 2.19328022748585871327  -0.99999999999983479881  0.00000000000000000000
  7.70627729615644430083 7.70627738401643558319  -0.99999999999999245048  0.00000000000000000000
  2.19327998237738919229 0.62422841809464924001  -0.99999999999996014299  0.00000000000000000000
  2.19327995353090265951 7.70627715740016494550  -0.99999999999994670929  0.00000000000000000000
  4.11120691396069570800 7.70627643439740150910  -0.99999999999963806729  0.00000000000000000000
  7.70627730484031925329 4.11120725992716362640  -0.99999999999997868372  0.00000000000000000000
  1.17008875608830686943 4.11120652760914495616  -0.99999999999942201789  0.00000000000000000000
  4.11120704096812517037 2.19327984583341661917  -0.99999999999976640908  0.00000000000000000000
  7.70627724282603310257 1.17008880404559101329  -0.99999999999999489297  0.00000000000000000000
  2.19327980006342615482 4.11120692996529157881  -0.99999999999960631492  0.00000000000000000000
  4.11120745963075151508 4.11120704712293161265  -0.99999999999983812948  0.00000000000000000000
  0.62422843647284886881 7.70627728935090061668  -0.99999999999999911182  0.00000000000000000000
  0.33301842450276275542 4.11120702296669726650  -0.99999999999995159428  0.00000000000000000000
  4.11120722125199389296 0.62422842399140865410  -0.99999999999998490097  0.00000000000000000000
  0.62422839383317385575 2.19327996307242889529  -0.99999999999985833554  0.00000000000000000000
  2.19328035204450788598 2.19328027631746547144  -0.99999999999926370009  0.00000000000000000000
  4.11120731043168508023 1.17008889731960663561  -0.99999999999973820941  0.00000000000000000000
  1.17008862046590755845 0.62422842295837399629  -0.99999999999948330220  0.00000000000000000000
  7.70627684905503951285 0.33301844330905328029  -0.99999999999991628918  0.00000000000000000000
  1.17008875293615521862 7.70627698426769747186  -0.99999999999994704236  0.00000000000000000000
  1.17008838113270874359 1.17008894067229785030  -0.99999999999655631022  0.00000000000000000000
  1.17008874863677037048 2.19327982253883835284  -0.99999999999970179410  0.00000000000000000000
  0.33301837925728905443 1.17008857717899683593  -0.99999999999847988263  0.00000000000000000000
  2.19328038848134543315 1.17008884833359050326  -0.99999999999933963934  0.00000000000000000000
  7.70627678168777485723 0.62422842481429186012  -0.99999999999990019095  0.00000000000000000000
  2.19328002906569530239 0.33301843230815603158  -0.99999999999999533706  0.00000000000000000000
  0.62422845769209300837 1.17008901108023954940  -0.99999999999905009318  0.00000000000000000000
  0.62422846719058500131 0.62422834708171037743  -0.99999999999944710893  0.00000000000000000000
  0.62422843381034098797 4.11120718696735476527  -0.99999999999999711342  0.00000000000000000000
  0.33301842148130128551 7.70627679283662203602  -0.99999999999986544097  0.00000000000000000000
  4.11120712896585960294 0.33301843997357361005  -0.99999999999999511502  0.00000000000000000000
  0.33301848327168942498 2.19327989158302649741  -0.99999999999935340611  0.00000000000000000000
  1.17008859449385149709 0.33301841472327131655  -0.99999999999922284388  0.00000000000000000000
  0.62422842159541136464 0.33301844162362137514  -0.99999999999998212541  0.00000000000000000000
  0.33301841245937263691 0.62422840688797875952  -0.99999999999983457677  0.00000000000000000000
  0.33301844481811693210 0.33301842338549314526  -0.99999999999994737543  0.00000000000000000000
