  7.70627907191004890564 0.62422835875741378153  -0.99999999999825250896  0.00000000000000000000
  7.70627753919552382911 4.11120738690188591846  -0.99999999999987820853  0.00000000000000000000
  7.70627730706055569243 7.70627674160148323779  -0.99999999999988742339  0.00000000000000000000
  2.19328001794233795607 1.17008867907160762911  -0.99999999999977973175  0.00000000000000000000
  7.70627728714556337053 1.17008885394854744710  -0.99999999999991895372  0.00000000000000000000
  4.11120716240719641377 2.19328009751317631881  -0.99999999999998800959  0.00000000000000000000
  7.70627667398660332054 2.19328005673629444772  -0.99999999999985700327  0.00000000000000000000
  4.11120724646357693643 7.70627829504855554887  -0.99999999999952993157  0.00000000000000000000
  4.11120713724435482561 4.11120739919313393784  -0.99999999999990274446  0.00000000000000000000
  2.19327994433056794321 4.11120723720278835600  -0.99999999999992805755  0.00000000000000000000
  2.19328008112056549450 7.70627792583816617622  -0.99999999999980659915  0.00000000000000000000
  0.33301847316387361841 0.62422850264624629713  -0.99999999999937427830  0.00000000000000000000
  0.62422843943767869490 4.11120709568175435322  -0.99999999999999455991  0.00000000000000000000
  1.17008856553343054685 2.19328023040064845617  -0.99999999999893263158  0.00000000000000000000
  4.11120688370401143885 0.62422847966134709097  -0.99999999999976485476  0.00000000000000000000
  0.62422842912611375965 7.70627732584465885424  -0.99999999999999666933  0.00000000000000000000
  4.11120731485728541088 0.33301840904040430624  -0.99999999999979882759  0.00000000000000000000
  2.19328009266294365887 2.19328012165516073040  -0.99999999999996469491  0.00000000000000000000
  1.17008869987822938796 0.62422852479906787426  -0.99999999999932676076  0.00000000000000000000
  7.70627718712483567032 0.33301842634912187657  -0.99999999999997923883  0.00000000000000000000
  1.17008882156308602340 7.70627734898342708902  -0.99999999999997513100  0.00000000000000000000
  1.17008891547632787322 4.11120767738323955598  -0.99999999999927835503  0.00000000000000000000
  4.11120703803813825061 1.17008886472027717751  -0.99999999999987476684  0.00000000000000000000
  1.17008877897482443942 1.17008887767469249575  -0.99999999999985011989  0.00000000000000000000
  2.19328007551874515357 0.33301845138062680096  -0.99999999999993982591  0.00000000000000000000
  0.62422844545362843327 0.62422846998054914991  -0.99999999999990629718  0.00000000000000000000
  0.33301845844537686370 4.11120702019667216831  -0.99999999999985877963  0.00000000000000000000
  0.33301844268522728942 2.19328002909098440654  -0.99999999999998578915  0.00000000000000000000
  2.19328025860454101093 0.62422846926958408531  -0.99999999999969402253  0.00000000000000000000
  1.17008872856340029323 0.33301835876367608114  -0.99999999999861022282  0.00000000000000000000
  0.62422832213970336213 1.17008896205447743277  -0.99999999999864586098  0.00000000000000000000
  0.33301849640993080870 7.70627788055350748664  -0.99999999999899880088  0.00000000000000000000
