 -7.08350646989663701447 4.85805674985514368558 -186.73090883097643200017  0.00000000000000000000
 -1.42512846333649711994 5.48286415783576064342 -186.73090883101568238089  0.00000000000000000000
 -7.08350643415229708211 -1.42512846345217125688 -186.73090883101940562483  0.00000000000000000000
 -1.42512848110253420586 -0.80032108536258805831 -186.73090883101684767098  0.00000000000000000000
  4.85805680752687951696 -7.08350641104820510918 -186.73090883101198755867  0.00000000000000000000
 -7.70831371917735985733 -0.80032108575675620088 -186.73090883102278780825  0.00000000000000000000
  5.48286430688227088837 -1.42512843452077930806 -186.73090883100152836960  0.00000000000000000000
 -0.80032095566002803277 -7.70831371835385148472 -186.73090883097674463897  0.00000000000000000000
  4.85805683128663812198 5.48286441826267889610 -186.73090883091961700302  0.00000000000000000000
 -0.80032106608077235865 4.85805682110952474773 -186.73090883101343706585  0.00000000000000000000
  4.85805709686948272719 -0.80032137118503499096 -186.73090883075107626610  0.00000000000000000000
 -7.70831378760625174351 -7.08350638656968367712 -186.73090883101644976705  0.00000000000000000000
 -7.70831363953593839966 5.48286423877717243869 -186.73090883100005044071  0.00000000000000000000
 -0.80032121260837318921 -1.42512839391635903752 -186.73090883099328607386  0.00000000000000000000
  5.48286376544026143875 -7.70831339957900407711 -186.73090883033054865336  0.00000000000000000000
