 -0.80032125410775267760 -7.70831355186802280599 -186.73090883089309954812  0.00000000000000000000
 -7.70831374668467272926 5.48286431331799395394 -186.73090883099843040327  0.00000000000000000000
 -7.08350668129627702996 4.85805725948965960725 -186.73090883052068988945  0.00000000000000000000
 -1.42512838327316715414 -7.08350613497397940677 -186.73090883085475866210  0.00000000000000000000
  4.85805682940959915328 -0.80032108136812363242 -186.73090883101735926175  0.00000000000000000000
 -1.42512856520744612965 5.48286430396675328325 -186.73090883095923686597  0.00000000000000000000
 -7.70831383717409579504 -7.08350648598710819215 -186.73090883098615222480  0.00000000000000000000
 -7.08350638228264628538 -1.42512844375353120441 -186.73090883102182147013  0.00000000000000000000
  4.85805685826285138518 -7.08350643556214443208 -186.73090883102111092740  0.00000000000000000000
  5.48286420263238216677 4.85805697853421758481 -186.73090883100059045319  0.00000000000000000000
 -1.42512837078033904881 -0.80032100571910602671 -186.73090883099627035335  0.00000000000000000000
 -0.80032112913271069576 -1.42512856748756844283 -186.73090883097688674752  0.00000000000000000000
  4.85805674208608895270 5.48286406185725994078 -186.73090883093388470115  0.00000000000000000000
 -7.08350644807073948073 -7.70831372997021091464 -186.73090883102014458927  0.00000000000000000000
 -0.80032124676969174093 4.85805703288799328732 -186.73090883092129388388  0.00000000000000000000
 -7.70831383016515125917 -0.80032120505969617241 -186.73090883097881942376  0.00000000000000000000
  5.48286421107537336184 -1.42512853095794156388 -186.73090883099922621113  0.00000000000000000000
  5.48286411308559706868 -7.70831372801107139736 -186.73090883100428527541  0.00000000000000000000
